County,Confirmed,Date,Year,Month,Month_Name,Day,Risk_Level
Bihor,721,2020-07-18,2020,7,July,18,Medium
Bihor,723,2020-07-19,2020,7,July,19,Medium
Bihor,723,2020-07-20,2020,7,July,20,Medium
Bihor,729,2020-07-21,2020,7,July,21,Medium
Bistrița-Năsăud,22,2020-04-02,2020,4,April,2,Low
Bistrița-Năsăud,27,2020-04-03,2020,4,April,3,Low
Bistrița-Năsăud,28,2020-04-04,2020,4,April,4,Low
Bistrița-Năsăud,42,2020-04-05,2020,4,April,5,Low
Bistrița-Năsăud,58,2020-04-06,2020,4,April,6,Low
Bistrița-Năsăud,70,2020-04-07,2020,4,April,7,Low
Bistrița-Năsăud,72,2020-04-08,2020,4,April,8,Low
Bistrița-Năsăud,76,2020-04-09,2020,4,April,9,Low
Bistrița-Năsăud,78,2020-04-10,2020,4,April,10,Low
Bistrița-Năsăud,82,2020-04-11,2020,4,April,11,Low
Bistrița-Năsăud,82,2020-04-12,2020,4,April,12,Low
Bistrița-Năsăud,82,2020-04-13,2020,4,April,13,Low
Bistrița-Năsăud,89,2020-04-14,2020,4,April,14,Low
Bistrița-Năsăud,93,2020-04-15,2020,4,April,15,Low
Bistrița-Năsăud,93,2020-04-16,2020,4,April,16,Low
Bistrița-Năsăud,94,2020-04-17,2020,4,April,17,Low
Bistrița-Năsăud,104,2020-04-18,2020,4,April,18,Low
Bistrița-Năsăud,109,2020-04-19,2020,4,April,19,Low
Bistrița-Năsăud,109,2020-04-20,2020,4,April,20,Low
Bistrița-Năsăud,116,2020-04-21,2020,4,April,21,Low
Bistrița-Năsăud,137,2020-04-22,2020,4,April,22,Low
Bistrița-Năsăud,148,2020-04-23,2020,4,April,23,Low
Bistrița-Năsăud,150,2020-04-24,2020,4,April,24,Low
Bistrița-Năsăud,151,2020-04-25,2020,4,April,25,Low
Bistrița-Năsăud,156,2020-04-26,2020,4,April,26,Low
Bistrița-Năsăud,158,2020-04-27,2020,4,April,27,Low
Bistrița-Năsăud,172,2020-04-28,2020,4,April,28,Low
Bistrița-Năsăud,175,2020-04-29,2020,4,April,29,Low
Bistrița-Năsăud,185,2020-04-30,2020,4,April,30,Low
Bistrița-Năsăud,187,2020-05-01,2020,5,May,1,Low
Bistrița-Năsăud,203,2020-05-02,2020,5,May,2,Low
Bistrița-Năsăud,215,2020-05-03,2020,5,May,3,Low
Bistrița-Năsăud,221,2020-05-04,2020,5,May,4,Low
Bistrița-Năsăud,234,2020-05-05,2020,5,May,5,Low
Bistrița-Năsăud,239,2020-05-06,2020,5,May,6,Low
Bistrița-Năsăud,247,2020-05-07,2020,5,May,7,Low
Bistrița-Năsăud,257,2020-05-08,2020,5,May,8,Low
Bistrița-Năsăud,260,2020-05-09,2020,5,May,9,Low
Bistrița-Năsăud,262,2020-05-10,2020,5,May,10,Low
Bistrița-Năsăud,266,2020-05-11,2020,5,May,11,Low
Bistrița-Năsăud,272,2020-05-12,2020,5,May,12,Low
Bistrița-Năsăud,276,2020-05-13,2020,5,May,13,Low
Bistrița-Năsăud,280,2020-05-14,2020,5,May,14,Low
Bistrița-Năsăud,292,2020-05-15,2020,5,May,15,Low
Bistrița-Năsăud,300,2020-05-16,2020,5,May,16,Low
Bistrița-Năsăud,301,2020-05-17,2020,5,May,17,Low
Bistrița-Năsăud,301,2020-05-18,2020,5,May,18,Low
Bistrița-Năsăud,305,2020-05-19,2020,5,May,19,Low
Bistrița-Năsăud,309,2020-05-20,2020,5,May,20,Low
Bistrița-Năsăud,312,2020-05-21,2020,5,May,21,Low
Bistrița-Năsăud,315,2020-05-22,2020,5,May,22,Low
Bistrița-Năsăud,316,2020-05-23,2020,5,May,23,Low
Bistrița-Năsăud,320,2020-05-24,2020,5,May,24,Low
Bistrița-Năsăud,319,2020-05-25,2020,5,May,25,Low
Bistrița-Năsăud,322,2020-05-26,2020,5,May,26,Low
Bistrița-Năsăud,323,2020-05-27,2020,5,May,27,Low
Bistrița-Năsăud,328,2020-05-28,2020,5,May,28,Low
Bistrița-Năsăud,331,2020-05-29,2020,5,May,29,Low
Bistrița-Năsăud,334,2020-05-30,2020,5,May,30,Low
Bistrița-Năsăud,335,2020-05-31,2020,5,May,31,Low
Bistrița-Năsăud,336,2020-06-01,2020,6,June,1,Low
Bistrița-Năsăud,340,2020-06-02,2020,6,June,2,Low
Bistrița-Năsăud,343,2020-06-03,2020,6,June,3,Low
Bistrița-Năsăud,360,2020-06-05,2020,6,June,5,Low
Bistrița-Năsăud,362,2020-06-06,2020,6,June,6,Low
Bistrița-Năsăud,364,2020-06-07,2020,6,June,7,Low
Bistrița-Năsăud,365,2020-06-08,2020,6,June,8,Low
Bistrița-Năsăud,367,2020-06-09,2020,6,June,9,Low
Bistrița-Năsăud,378,2020-06-10,2020,6,June,10,Low
Bistrița-Năsăud,385,2020-06-11,2020,6,June,11,Low
Bistrița-Năsăud,394,2020-06-12,2020,6,June,12,Low
Bistrița-Năsăud,401,2020-06-13,2020,6,June,13,Low
Bistrița-Năsăud,422,2020-06-14,2020,6,June,14,Low
Bistrița-Năsăud,422,2020-06-15,2020,6,June,15,Low
Bistrița-Năsăud,434,2020-06-16,2020,6,June,16,Low
Bistrița-Năsăud,435,2020-06-17,2020,6,June,17,Low
Bistrița-Năsăud,439,2020-06-18,2020,6,June,18,Low
Bistrița-Năsăud,446,2020-06-19,2020,6,June,19,Low
Bistrița-Năsăud,449,2020-06-20,2020,6,June,20,Low
Bistrița-Năsăud,454,2020-06-21,2020,6,June,21,Low
Bistrița-Năsăud,454,2020-06-22,2020,6,June,22,Low
Bistrița-Năsăud,461,2020-06-23,2020,6,June,23,Low
Bistrița-Năsăud,479,2020-06-24,2020,6,June,24,Low
Bistrița-Năsăud,492,2020-06-25,2020,6,June,25,Low
Bistrița-Năsăud,510,2020-06-27,2020,6,June,27,Medium
Bistrița-Năsăud,518,2020-06-28,2020,6,June,28,Medium
Bistrița-Năsăud,523,2020-06-30,2020,6,June,30,Medium
Bistrița-Năsăud,535,2020-07-01,2020,7,July,1,Medium
Bistrița-Năsăud,544,2020-07-02,2020,7,July,2,Medium
Bistrița-Năsăud,554,2020-07-03,2020,7,July,3,Medium
Bistrița-Năsăud,561,2020-07-04,2020,7,July,4,Medium
Bistrița-Năsăud,573,2020-07-05,2020,7,July,5,Medium
Bistrița-Năsăud,574,2020-07-06,2020,7,July,6,Medium
Bistrița-Năsăud,582,2020-07-07,2020,7,July,7,Medium
Bistrița-Năsăud,593,2020-07-08,2020,7,July,8,Medium
Bistrița-Năsăud,603,2020-07-09,2020,7,July,9,Medium
Bistrița-Năsăud,613,2020-07-10,2020,7,July,10,Medium
Bistrița-Năsăud,625,2020-07-11,2020,7,July,11,Medium
Bistrița-Năsăud,631,2020-07-12,2020,7,July,12,Medium
Bistrița-Năsăud,633,2020-07-13,2020,7,July,13,Medium
Bistrița-Năsăud,642,2020-07-14,2020,7,July,14,Medium
Bistrița-Năsăud,652,2020-07-15,2020,7,July,15,Medium
Bistrița-Năsăud,660,2020-07-16,2020,7,July,16,Medium
Bistrița-Năsăud,673,2020-07-17,2020,7,July,17,Medium
Bistrița-Năsăud,682,2020-07-18,2020,7,July,18,Medium
Bistrița-Năsăud,702,2020-07-19,2020,7,July,19,Medium
Bistrița-Năsăud,704,2020-07-20,2020,7,July,20,Medium
Bistrița-Năsăud,711,2020-07-21,2020,7,July,21,Medium
Botoșani,40,2020-04-02,2020,4,April,2,Low
Botoșani,44,2020-04-03,2020,4,April,3,Low
Botoșani,48,2020-04-04,2020,4,April,4,Low
Botoșani,68,2020-04-05,2020,4,April,5,Low
Botoșani,84,2020-04-06,2020,4,April,6,Low
Botoșani,86,2020-04-07,2020,4,April,7,Low
Botoșani,89,2020-04-08,2020,4,April,8,Low
Botoșani,106,2020-04-09,2020,4,April,9,Low
Botoșani,119,2020-04-10,2020,4,April,10,Low
Botoșani,155,2020-04-11,2020,4,April,11,Low
Botoșani,156,2020-04-12,2020,4,April,12,Low
Botoșani,156,2020-04-13,2020,4,April,13,Low
Botoșani,172,2020-04-14,2020,4,April,14,Low
Botoșani,231,2020-04-15,2020,4,April,15,Low
Botoșani,290,2020-04-16,2020,4,April,16,Low
Botoșani,310,2020-04-17,2020,4,April,17,Low
Botoșani,308,2020-04-18,2020,4,April,18,Low
Botoșani,308,2020-04-19,2020,4,April,19,Low
Botoșani,308,2020-04-20,2020,4,April,20,Low
Botoșani,314,2020-04-21,2020,4,April,21,Low
Botoșani,338,2020-04-22,2020,4,April,22,Low
Botoșani,393,2020-04-23,2020,4,April,23,Low
Botoșani,407,2020-04-24,2020,4,April,24,Low
Botoșani,410,2020-04-25,2020,4,April,25,Low
Botoșani,414,2020-04-26,2020,4,April,26,Low
Botoșani,431,2020-04-27,2020,4,April,27,Low
Botoșani,442,2020-04-28,2020,4,April,28,Low
Botoșani,446,2020-04-29,2020,4,April,29,Low
Botoșani,456,2020-04-30,2020,4,April,30,Low
Botoșani,456,2020-05-01,2020,5,May,1,Low
Botoșani,458,2020-05-02,2020,5,May,2,Low
Botoșani,483,2020-05-03,2020,5,May,3,Low
Botoșani,517,2020-05-04,2020,5,May,4,Medium
Botoșani,534,2020-05-05,2020,5,May,5,Medium
Botoșani,545,2020-05-06,2020,5,May,6,Medium
Botoșani,560,2020-05-07,2020,5,May,7,Medium
Botoșani,577,2020-05-08,2020,5,May,8,Medium
Botoșani,568,2020-05-09,2020,5,May,9,Medium
Botoșani,586,2020-05-10,2020,5,May,10,Medium
Botoșani,593,2020-05-11,2020,5,May,11,Medium
Botoșani,622,2020-05-12,2020,5,May,12,Medium
Botoșani,632,2020-05-13,2020,5,May,13,Medium
Botoșani,640,2020-05-14,2020,5,May,14,Medium
Botoșani,646,2020-05-15,2020,5,May,15,Medium
Botoșani,655,2020-05-16,2020,5,May,16,Medium
Botoșani,659,2020-05-17,2020,5,May,17,Medium
Botoșani,664,2020-05-18,2020,5,May,18,Medium
Botoșani,676,2020-05-19,2020,5,May,19,Medium
Botoșani,691,2020-05-20,2020,5,May,20,Medium
Botoșani,694,2020-05-21,2020,5,May,21,Medium
Botoșani,697,2020-05-22,2020,5,May,22,Medium
Botoșani,704,2020-05-23,2020,5,May,23,Medium
Botoșani,710,2020-05-24,2020,5,May,24,Medium
Botoșani,715,2020-05-25,2020,5,May,25,Medium
Botoșani,726,2020-05-26,2020,5,May,26,Medium
Botoșani,733,2020-05-27,2020,5,May,27,Medium
Botoșani,739,2020-05-28,2020,5,May,28,Medium
Botoșani,744,2020-05-29,2020,5,May,29,Medium
Botoșani,750,2020-05-30,2020,5,May,30,Medium
Botoșani,758,2020-05-31,2020,5,May,31,Medium
Botoșani,772,2020-06-01,2020,6,June,1,Medium
Botoșani,781,2020-06-02,2020,6,June,2,Medium
Botoșani,789,2020-06-03,2020,6,June,3,Medium
Botoșani,812,2020-06-05,2020,6,June,5,Medium
Botoșani,818,2020-06-06,2020,6,June,6,Medium
Botoșani,826,2020-06-07,2020,6,June,7,Medium
Botoșani,833,2020-06-08,2020,6,June,8,Medium
Botoșani,835,2020-06-09,2020,6,June,9,Medium
Botoșani,851,2020-06-10,2020,6,June,10,Medium
Botoșani,858,2020-06-11,2020,6,June,11,Medium
Botoșani,871,2020-06-12,2020,6,June,12,Medium
Botoșani,884,2020-06-13,2020,6,June,13,Medium
Botoșani,890,2020-06-14,2020,6,June,14,Medium
Botoșani,899,2020-06-15,2020,6,June,15,Medium
Botoșani,908,2020-06-16,2020,6,June,16,Medium
Botoșani,921,2020-06-17,2020,6,June,17,Medium
Botoșani,941,2020-06-18,2020,6,June,18,Medium
Botoșani,949,2020-06-19,2020,6,June,19,Medium
Botoșani,954,2020-06-20,2020,6,June,20,Medium
Botoșani,956,2020-06-21,2020,6,June,21,Medium
Botoșani,960,2020-06-22,2020,6,June,22,Medium
Botoșani,974,2020-06-23,2020,6,June,23,Medium
Botoșani,979,2020-06-24,2020,6,June,24,Medium
Botoșani,989,2020-06-25,2020,6,June,25,Medium
Botoșani,995,2020-06-27,2020,6,June,27,Medium
Botoșani,1008,2020-06-28,2020,6,June,28,Medium
Botoșani,1020,2020-06-30,2020,6,June,30,Medium
Botoșani,1023,2020-07-01,2020,7,July,1,Medium
Botoșani,1027,2020-07-02,2020,7,July,2,Medium
Botoșani,1033,2020-07-03,2020,7,July,3,Medium
Botoșani,1041,2020-07-04,2020,7,July,4,Medium
Botoșani,1045,2020-07-05,2020,7,July,5,Medium
Botoșani,1047,2020-07-06,2020,7,July,6,Medium
Botoșani,1050,2020-07-07,2020,7,July,7,Medium
Botoșani,1057,2020-07-08,2020,7,July,8,Medium
Botoșani,1060,2020-07-09,2020,7,July,9,Medium
Botoșani,1070,2020-07-10,2020,7,July,10,Medium
Botoșani,1070,2020-07-11,2020,7,July,11,Medium
Botoșani,1073,2020-07-12,2020,7,July,12,Medium
Botoșani,1076,2020-07-13,2020,7,July,13,Medium
Botoșani,1081,2020-07-14,2020,7,July,14,Medium
Botoșani,1084,2020-07-15,2020,7,July,15,Medium
Botoșani,1089,2020-07-16,2020,7,July,16,Medium
Botoșani,1091,2020-07-17,2020,7,July,17,Medium
Botoșani,1099,2020-07-18,2020,7,July,18,Medium
Botoșani,1102,2020-07-19,2020,7,July,19,Medium
Botoșani,1104,2020-07-20,2020,7,July,20,Medium
Botoșani,1108,2020-07-21,2020,7,July,21,Medium
Brașov,117,2020-04-02,2020,4,April,2,Low
Brașov,124,2020-04-03,2020,4,April,3,Low
Brașov,127,2020-04-04,2020,4,April,4,Low
Brașov,131,2020-04-05,2020,4,April,5,Low
Brașov,138,2020-04-06,2020,4,April,6,Low
Brașov,156,2020-04-07,2020,4,April,7,Low
Brașov,161,2020-04-08,2020,4,April,8,Low
Brașov,175,2020-04-09,2020,4,April,9,Low
Brașov,190,2020-04-10,2020,4,April,10,Low
Brașov,219,2020-04-11,2020,4,April,11,Low
Brașov,238,2020-04-12,2020,4,April,12,Low
Brașov,253,2020-04-13,2020,4,April,13,Low
Brașov,263,2020-04-14,2020,4,April,14,Low
Brașov,270,2020-04-15,2020,4,April,15,Low
Brașov,286,2020-04-16,2020,4,April,16,Low
Brașov,299,2020-04-17,2020,4,April,17,Low
Brașov,308,2020-04-18,2020,4,April,18,Low
Brașov,315,2020-04-19,2020,4,April,19,Low
Brașov,340,2020-04-20,2020,4,April,20,Low
Brașov,345,2020-04-21,2020,4,April,21,Low
Brașov,348,2020-04-22,2020,4,April,22,Low
Brașov,373,2020-04-23,2020,4,April,23,Low
Brașov,382,2020-04-24,2020,4,April,24,Low
Brașov,386,2020-04-25,2020,4,April,25,Low
Brașov,396,2020-04-26,2020,4,April,26,Low
Brașov,416,2020-04-27,2020,4,April,27,Low
Brașov,422,2020-04-28,2020,4,April,28,Low
Brașov,429,2020-04-29,2020,4,April,29,Low
Brașov,457,2020-04-30,2020,4,April,30,Low
Brașov,470,2020-05-01,2020,5,May,1,Low
Brașov,473,2020-05-02,2020,5,May,2,Low
Brașov,489,2020-05-03,2020,5,May,3,Low
Brașov,492,2020-05-04,2020,5,May,4,Low
Brașov,504,2020-05-05,2020,5,May,5,Medium
Brașov,519,2020-05-06,2020,5,May,6,Medium
Brașov,532,2020-05-07,2020,5,May,7,Medium
Brașov,539,2020-05-08,2020,5,May,8,Medium
Brașov,557,2020-05-09,2020,5,May,9,Medium
Brașov,574,2020-05-10,2020,5,May,10,Medium
Brașov,577,2020-05-11,2020,5,May,11,Medium
Brașov,578,2020-05-12,2020,5,May,12,Medium
Brașov,594,2020-05-13,2020,5,May,13,Medium
Brașov,597,2020-05-14,2020,5,May,14,Medium
Brașov,604,2020-05-15,2020,5,May,15,Medium
Brașov,613,2020-05-16,2020,5,May,16,Medium
Brașov,616,2020-05-17,2020,5,May,17,Medium
Brașov,627,2020-05-18,2020,5,May,18,Medium
Brașov,630,2020-05-19,2020,5,May,19,Medium
Brașov,646,2020-05-20,2020,5,May,20,Medium
Brașov,662,2020-05-21,2020,5,May,21,Medium
Brașov,670,2020-05-22,2020,5,May,22,Medium
Brașov,677,2020-05-23,2020,5,May,23,Medium
Brașov,685,2020-05-24,2020,5,May,24,Medium
Brașov,685,2020-05-25,2020,5,May,25,Medium
Brașov,697,2020-05-26,2020,5,May,26,Medium
Brașov,707,2020-05-27,2020,5,May,27,Medium
Brașov,723,2020-05-28,2020,5,May,28,Medium
Brașov,736,2020-05-29,2020,5,May,29,Medium
Brașov,743,2020-05-30,2020,5,May,30,Medium
Brașov,750,2020-05-31,2020,5,May,31,Medium
Brașov,752,2020-06-01,2020,6,June,1,Medium
Brașov,756,2020-06-02,2020,6,June,2,Medium
Brașov,762,2020-06-03,2020,6,June,3,Medium
Brașov,806,2020-06-05,2020,6,June,5,Medium
Brașov,826,2020-06-06,2020,6,June,6,Medium
Brașov,837,2020-06-07,2020,6,June,7,Medium
Brașov,855,2020-06-08,2020,6,June,8,Medium
Brașov,890,2020-06-09,2020,6,June,9,Medium
Brașov,923,2020-06-10,2020,6,June,10,Medium
Brașov,941,2020-06-11,2020,6,June,11,Medium
Brașov,958,2020-06-12,2020,6,June,12,Medium
Brașov,977,2020-06-13,2020,6,June,13,Medium
Brașov,1022,2020-06-14,2020,6,June,14,Medium
Brașov,1029,2020-06-15,2020,6,June,15,Medium
Brașov,1051,2020-06-16,2020,6,June,16,Medium
Brașov,1085,2020-06-17,2020,6,June,17,Medium
Brașov,1121,2020-06-18,2020,6,June,18,Medium
Brașov,1148,2020-06-19,2020,6,June,19,Medium
Brașov,1158,2020-06-20,2020,6,June,20,Medium
Brașov,1215,2020-06-21,2020,6,June,21,Medium
Brașov,1227,2020-06-22,2020,6,June,22,Medium
Brașov,1245,2020-06-23,2020,6,June,23,Medium
Brașov,1277,2020-06-24,2020,6,June,24,Medium
Brașov,1319,2020-06-25,2020,6,June,25,Medium
Brașov,1395,2020-06-27,2020,6,June,27,Medium
Brașov,1409,2020-06-28,2020,6,June,28,Medium
Brașov,1484,2020-06-30,2020,6,June,30,Medium
Brașov,1497,2020-07-01,2020,7,July,1,Medium
Brașov,1553,2020-07-02,2020,7,July,2,Medium
Brașov,1615,2020-07-03,2020,7,July,3,Medium
Brașov,1651,2020-07-04,2020,7,July,4,Medium
Brașov,1694,2020-07-05,2020,7,July,5,Medium
Brașov,1698,2020-07-06,2020,7,July,6,Medium
Brașov,1743,2020-07-07,2020,7,July,7,Medium
Brașov,1796,2020-07-08,2020,7,July,8,Medium
Brașov,1851,2020-07-09,2020,7,July,9,Medium
Brașov,1905,2020-07-10,2020,7,July,10,Medium
Brașov,1950,2020-07-11,2020,7,July,11,Medium
Brașov,1997,2020-07-12,2020,7,July,12,Medium
Brașov,2014,2020-07-13,2020,7,July,13,High
Brașov,2076,2020-07-14,2020,7,July,14,High
Brașov,2130,2020-07-15,2020,7,July,15,High
Brașov,2184,2020-07-16,2020,7,July,16,High
Brașov,2229,2020-07-17,2020,7,July,17,High
Brașov,2296,2020-07-18,2020,7,July,18,High
Brașov,2328,2020-07-19,2020,7,July,19,High
Brașov,2381,2020-07-20,2020,7,July,20,High
Brașov,2424,2020-07-21,2020,7,July,21,High
Brăila,11,2020-04-02,2020,4,April,2,Low
Brăila,13,2020-04-03,2020,4,April,3,Low
Brăila,11,2020-04-04,2020,4,April,4,Low
Brăila,11,2020-04-05,2020,4,April,5,Low
Brăila,11,2020-04-06,2020,4,April,6,Low
Brăila,12,2020-04-07,2020,4,April,7,Low
Brăila,14,2020-04-08,2020,4,April,8,Low
Brăila,16,2020-04-09,2020,4,April,9,Low
Brăila,16,2020-04-10,2020,4,April,10,Low
Brăila,16,2020-04-11,2020,4,April,11,Low
Brăila,16,2020-04-12,2020,4,April,12,Low
Brăila,16,2020-04-13,2020,4,April,13,Low
Brăila,16,2020-04-14,2020,4,April,14,Low
Brăila,16,2020-04-15,2020,4,April,15,Low
Brăila,16,2020-04-16,2020,4,April,16,Low
Brăila,16,2020-04-17,2020,4,April,17,Low
Brăila,16,2020-04-18,2020,4,April,18,Low
Brăila,18,2020-04-19,2020,4,April,19,Low
Brăila,18,2020-04-20,2020,4,April,20,Low
Brăila,18,2020-04-21,2020,4,April,21,Low
Brăila,19,2020-04-22,2020,4,April,22,Low
Brăila,19,2020-04-23,2020,4,April,23,Low
Brăila,20,2020-04-24,2020,4,April,24,Low
Brăila,20,2020-04-25,2020,4,April,25,Low
Brăila,20,2020-04-26,2020,4,April,26,Low
Brăila,22,2020-04-27,2020,4,April,27,Low
Brăila,22,2020-04-28,2020,4,April,28,Low
Brăila,22,2020-04-29,2020,4,April,29,Low
Brăila,23,2020-04-30,2020,4,April,30,Low
Brăila,23,2020-05-01,2020,5,May,1,Low
Brăila,23,2020-05-02,2020,5,May,2,Low
Brăila,25,2020-05-03,2020,5,May,3,Low
Brăila,25,2020-05-04,2020,5,May,4,Low
Brăila,25,2020-05-05,2020,5,May,5,Low
Brăila,24,2020-05-06,2020,5,May,6,Low
Brăila,18,2020-05-07,2020,5,May,7,Low
Brăila,19,2020-05-08,2020,5,May,8,Low
Brăila,19,2020-05-09,2020,5,May,9,Low
Brăila,19,2020-05-10,2020,5,May,10,Low
Brăila,19,2020-05-11,2020,5,May,11,Low
Brăila,19,2020-05-12,2020,5,May,12,Low
Brăila,19,2020-05-13,2020,5,May,13,Low
Brăila,19,2020-05-14,2020,5,May,14,Low
Brăila,19,2020-05-15,2020,5,May,15,Low
Brăila,20,2020-05-16,2020,5,May,16,Low
Brăila,20,2020-05-17,2020,5,May,17,Low
Brăila,20,2020-05-18,2020,5,May,18,Low
Brăila,19,2020-05-19,2020,5,May,19,Low
Brăila,19,2020-05-20,2020,5,May,20,Low
Brăila,19,2020-05-21,2020,5,May,21,Low
Brăila,19,2020-05-22,2020,5,May,22,Low
Brăila,22,2020-05-23,2020,5,May,23,Low
Brăila,25,2020-05-24,2020,5,May,24,Low
Brăila,25,2020-05-25,2020,5,May,25,Low
Brăila,25,2020-05-26,2020,5,May,26,Low
Brăila,27,2020-05-27,2020,5,May,27,Low
Brăila,27,2020-05-28,2020,5,May,28,Low
Brăila,27,2020-05-29,2020,5,May,29,Low
Brăila,28,2020-05-30,2020,5,May,30,Low
Brăila,28,2020-05-31,2020,5,May,31,Low
Brăila,28,2020-06-01,2020,6,June,1,Low
Brăila,32,2020-06-02,2020,6,June,2,Low
Brăila,41,2020-06-03,2020,6,June,3,Low
Brăila,43,2020-06-05,2020,6,June,5,Low
Brăila,43,2020-06-06,2020,6,June,6,Low
Brăila,43,2020-06-07,2020,6,June,7,Low
Brăila,43,2020-06-08,2020,6,June,8,Low
Brăila,43,2020-06-09,2020,6,June,9,Low
Brăila,47,2020-06-10,2020,6,June,10,Low
Brăila,51,2020-06-11,2020,6,June,11,Low
Brăila,56,2020-06-12,2020,6,June,12,Low
Brăila,56,2020-06-13,2020,6,June,13,Low
Brăila,88,2020-06-14,2020,6,June,14,Low
Brăila,92,2020-06-15,2020,6,June,15,Low
Brăila,93,2020-06-16,2020,6,June,16,Low
Brăila,93,2020-06-17,2020,6,June,17,Low
Brăila,98,2020-06-18,2020,6,June,18,Low
Brăila,108,2020-06-19,2020,6,June,19,Low
Brăila,112,2020-06-20,2020,6,June,20,Low
Brăila,122,2020-06-21,2020,6,June,21,Low
Brăila,128,2020-06-22,2020,6,June,22,Low
Brăila,130,2020-06-23,2020,6,June,23,Low
Brăila,131,2020-06-24,2020,6,June,24,Low
Brăila,154,2020-06-25,2020,6,June,25,Low
Brăila,165,2020-06-27,2020,6,June,27,Low
Brăila,190,2020-06-28,2020,6,June,28,Low
Brăila,218,2020-06-30,2020,6,June,30,Low
Brăila,219,2020-07-01,2020,7,July,1,Low
Brăila,226,2020-07-02,2020,7,July,2,Low
Brăila,235,2020-07-03,2020,7,July,3,Low
Brăila,238,2020-07-04,2020,7,July,4,Low
Brăila,243,2020-07-05,2020,7,July,5,Low
Brăila,251,2020-07-06,2020,7,July,6,Low
Brăila,253,2020-07-07,2020,7,July,7,Low
Brăila,253,2020-07-08,2020,7,July,8,Low
Brăila,271,2020-07-09,2020,7,July,9,Low
Brăila,275,2020-07-10,2020,7,July,10,Low
Brăila,287,2020-07-11,2020,7,July,11,Low
Brăila,298,2020-07-12,2020,7,July,12,Low
Brăila,303,2020-07-13,2020,7,July,13,Low
Brăila,317,2020-07-14,2020,7,July,14,Low
Brăila,330,2020-07-15,2020,7,July,15,Low
Brăila,336,2020-07-16,2020,7,July,16,Low
Brăila,356,2020-07-17,2020,7,July,17,Low
Brăila,376,2020-07-18,2020,7,July,18,Low
Brăila,392,2020-07-19,2020,7,July,19,Low
Brăila,401,2020-07-20,2020,7,July,20,Low
Brăila,421,2020-07-21,2020,7,July,21,Low
Buzău,12,2020-04-02,2020,4,April,2,Low
Buzău,12,2020-04-03,2020,4,April,3,Low
Buzău,12,2020-04-04,2020,4,April,4,Low
Buzău,12,2020-04-05,2020,4,April,5,Low
Buzău,13,2020-04-06,2020,4,April,6,Low
Buzău,13,2020-04-07,2020,4,April,7,Low
Buzău,13,2020-04-08,2020,4,April,8,Low
Buzău,13,2020-04-09,2020,4,April,9,Low
Buzău,13,2020-04-10,2020,4,April,10,Low
Buzău,13,2020-04-11,2020,4,April,11,Low
Buzău,13,2020-04-12,2020,4,April,12,Low
Buzău,13,2020-04-13,2020,4,April,13,Low
Buzău,14,2020-04-14,2020,4,April,14,Low
Buzău,14,2020-04-15,2020,4,April,15,Low
Buzău,14,2020-04-16,2020,4,April,16,Low
Buzău,14,2020-04-17,2020,4,April,17,Low
Buzău,15,2020-04-18,2020,4,April,18,Low
Buzău,15,2020-04-19,2020,4,April,19,Low
Buzău,15,2020-04-20,2020,4,April,20,Low
Buzău,15,2020-04-21,2020,4,April,21,Low
Buzău,18,2020-04-22,2020,4,April,22,Low
Buzău,14,2020-04-23,2020,4,April,23,Low
Buzău,14,2020-04-24,2020,4,April,24,Low
Buzău,15,2020-04-25,2020,4,April,25,Low
Buzău,16,2020-04-26,2020,4,April,26,Low
Buzău,17,2020-04-27,2020,4,April,27,Low
Buzău,20,2020-04-28,2020,4,April,28,Low
Buzău,20,2020-04-29,2020,4,April,29,Low
Buzău,20,2020-04-30,2020,4,April,30,Low
Buzău,20,2020-05-01,2020,5,May,1,Low
Buzău,20,2020-05-02,2020,5,May,2,Low
Buzău,21,2020-05-03,2020,5,May,3,Low
Buzău,41,2020-05-04,2020,5,May,4,Low
Buzău,43,2020-05-05,2020,5,May,5,Low
Buzău,48,2020-05-06,2020,5,May,6,Low
Buzău,54,2020-05-07,2020,5,May,7,Low
Buzău,61,2020-05-08,2020,5,May,8,Low
Buzău,63,2020-05-09,2020,5,May,9,Low
Buzău,65,2020-05-10,2020,5,May,10,Low
Buzău,66,2020-05-11,2020,5,May,11,Low
Buzău,83,2020-05-12,2020,5,May,12,Low
Buzău,95,2020-05-13,2020,5,May,13,Low
Buzău,97,2020-05-14,2020,5,May,14,Low
Buzău,97,2020-05-15,2020,5,May,15,Low
Buzău,104,2020-05-16,2020,5,May,16,Low
Buzău,105,2020-05-17,2020,5,May,17,Low
Buzău,122,2020-05-18,2020,5,May,18,Low
Buzău,141,2020-05-19,2020,5,May,19,Low
Buzău,148,2020-05-20,2020,5,May,20,Low
Buzău,151,2020-05-21,2020,5,May,21,Low
